phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
8,14,22,542,118155,118697,0.000044,0.003371,0.003415
9,14,23,5910,519292,525202,0.000291,0.013036,0.013327
9,15,24,1600,1778192,1779792,0.000095,0.041861,0.041956
9,14,23,7870,159042,166912,0.000433,0.004145,0.004578
10,14,24,29274,351819,381093,0.001358,0.008382,0.009740
10,14,24,22613,156607,179220,0.001040,0.003948,0.004988
11,15,26,150839,2046252,2197091,0.005819,0.049937,0.055756
10,15,25,9353,921002,930355,0.000490,0.020439,0.020929
9,12,21,2662,24256,26918,0.000138,0.000682,0.000820
9,14,23,4095,142147,146242,0.000219,0.003551,0.003770
10,15,25,8251,918861,927112,0.000405,0.021241,0.021646
8,15,23,3364,1374213,1377577,0.000162,0.031466,0.031628
10,15,25,55790,300454,356244,0.002461,0.008154,0.010615
10,15,25,29275,481561,510836,0.001378,0.011099,0.012477
9,15,24,2831,460863,463694,0.000143,0.010610,0.010753
10,14,24,25525,173905,199430,0.001163,0.004261,0.005424
9,14,23,3369,999383,1002752,0.000173,0.022940,0.023113
9,13,22,3333,12835,16168,0.000185,0.000388,0.000573
9,9,18,8952,141,9093,0.000429,0.000005,0.000434
10,13,23,13302,723039,736341,0.000606,0.016388,0.016994
9,12,21,3295,136304,139599,0.000170,0.002949,0.003119
10,13,23,7588,28318,35906,0.000377,0.000698,0.001075
10,13,23,21276,137465,158741,0.000939,0.003553,0.004492
9,15,24,10036,817611,827647,0.000425,0.019839,0.020264
10,13,23,42978,500681,543659,0.001939,0.012241,0.014180
9,14,23,2001,781398,783399,0.000106,0.017710,0.017816
9,13,22,1090,18481,19571,0.000060,0.000501,0.000561
10,13,23,18842,9220,28062,0.000880,0.000268,0.001148
9,14,23,5144,619299,624443,0.000236,0.014444,0.014680
9,15,24,1739,3502095,3503834,0.000088,0.066183,0.066271
10,14,24,38295,642406,680701,0.001553,0.013895,0.015448
10,13,23,19310,117056,136366,0.001079,0.003852,0.004931
9,15,24,5541,390463,396004,0.000419,0.015462,0.015881
9,15,24,7034,297693,304727,0.000414,0.011246,0.011660
10,15,25,75686,956042,1031728,0.003797,0.027019,0.030816
8,11,19,254,1198,1452,0.000012,0.000044,0.000056
9,16,25,8509,2217051,2225560,0.000473,0.055860,0.056333
9,13,22,2521,39459,41980,0.000139,0.001349,0.001488
11,14,25,221646,19593,241239,0.008186,0.000670,0.008856
8,14,22,2667,970029,972696,0.000118,0.023416,0.023534
9,16,25,1035,2171434,2172469,0.000049,0.046996,0.047045
10,14,24,10296,3431442,3441738,0.000418,0.060694,0.061112
10,15,25,6136,600576,606712,0.000265,0.011713,0.011978
10,14,24,25664,1055147,1080811,0.001084,0.019842,0.020926
9,14,23,1850,1186456,1188306,0.000078,0.021105,0.021183
9,14,23,4745,391925,396670,0.000200,0.007075,0.007275
10,15,25,13185,3098185,3111370,0.000514,0.071344,0.071858
9,13,22,5834,7219,13053,0.000344,0.000287,0.000631
10,13,23,40419,223960,264379,0.001824,0.006306,0.008130
10,14,24,19884,2474432,2494316,0.001018,0.073265,0.074283
9,14,23,6319,409373,415692,0.000407,0.012721,0.013128
10,11,21,71994,8637,80631,0.003686,0.000319,0.004005
10,14,24,55924,606204,662128,0.002788,0.019217,0.022005
10,13,23,69720,13192,82912,0.003178,0.000485,0.003663
10,12,22,7304,18402,25706,0.000374,0.000744,0.001118
10,11,21,46217,2286,48503,0.002202,0.000142,0.002344
10,15,25,50765,1474226,1524991,0.002573,0.046318,0.048891
10,14,24,18997,1253057,1272054,0.001058,0.037403,0.038461
11,14,25,65793,1354900,1420693,0.003485,0.040112,0.043597
10,14,24,130605,178519,309124,0.005597,0.005506,0.011103
10,14,24,47941,227777,275718,0.002058,0.006559,0.008617
10,15,25,118543,911999,1030542,0.005136,0.025288,0.030424
10,13,23,28692,112307,140999,0.001425,0.003527,0.004952
9,15,24,689,1072866,1073555,0.000039,0.029014,0.029053
10,14,24,36387,334415,370802,0.001587,0.008837,0.010424
10,13,23,18087,60591,78678,0.000854,0.001386,0.002240
9,13,22,8433,182102,190535,0.000385,0.004435,0.004820
10,14,24,13925,1525542,1539467,0.000610,0.034332,0.034942
10,15,25,55286,952516,1007802,0.002450,0.022892,0.025342
9,14,23,3644,36933,40577,0.000200,0.001128,0.001328
8,15,23,705,2713549,2714254,0.000036,0.063910,0.063946
10,14,24,5138,859882,865020,0.000276,0.020115,0.020391
10,15,25,62884,2329760,2392644,0.002524,0.054546,0.057070
10,14,24,35833,58793,94626,0.001716,0.001554,0.003270
8,14,22,950,1313957,1314907,0.000047,0.029877,0.029924
9,14,23,8671,1075141,1083812,0.000406,0.023441,0.023847
10,11,21,42634,5583,48217,0.002026,0.000203,0.002229
10,13,23,30026,43584,73610,0.001267,0.001267,0.002534
10,13,23,28863,944932,973795,0.001237,0.021588,0.022825
9,15,24,5053,494196,499249,0.000243,0.012080,0.012323
10,15,25,13806,1264160,1277966,0.000685,0.029335,0.030020
9,12,21,1891,16357,18248,0.000105,0.000412,0.000517
9,15,24,2320,353521,355841,0.000128,0.008500,0.008628
10,13,23,23796,154550,178346,0.001087,0.003624,0.004711
10,13,23,64138,68311,132449,0.002623,0.001719,0.004342
9,14,23,10698,360867,371565,0.000439,0.008516,0.008955
8,15,23,1588,1674167,1675755,0.000073,0.038960,0.039033
10,13,23,84398,965598,1049996,0.003397,0.021927,0.025324
10,15,25,5753,211020,216773,0.000301,0.006062,0.006363
8,14,22,580,5453222,5453802,0.000034,0.108739,0.108773
9,15,24,5531,3952709,3958240,0.000265,0.086752,0.087017
10,13,23,34427,8848,43275,0.001496,0.000334,0.001830
9,14,23,2025,503681,505706,0.000096,0.012070,0.012166
9,14,23,8636,248144,256780,0.000463,0.005684,0.006147
9,15,24,18789,327860,346649,0.000855,0.008728,0.009583
10,14,24,26151,1280674,1306825,0.001229,0.029826,0.031055
10,14,24,13149,3245961,3259110,0.000709,0.070790,0.071499
9,15,24,1541,1744478,1746019,0.000077,0.042960,0.043037
9,11,20,1847,2576,4423,0.000153,0.000284,0.000437
10,14,24,24460,94792,119252,0.002639,0.002606,0.005245
9,14,23,6033,151495,157528,0.000248,0.003575,0.003823
9,15,24,4134,1207225,1211359,0.000188,0.027114,0.027302
9,16,25,7352,3504570,3511922,0.000372,0.072538,0.072910
9,15,24,5375,259349,264724,0.000266,0.005354,0.005620
9,14,23,9282,96022,105304,0.000431,0.002177,0.002608
9,15,24,5100,1534062,1539162,0.000248,0.032054,0.032302
10,13,23,34159,3089,37248,0.001205,0.000094,0.001299
10,14,24,12420,77531,89951,0.000528,0.001642,0.002170
10,12,22,92303,32890,125193,0.003018,0.000722,0.003740
10,13,23,27292,387569,414861,0.001002,0.009204,0.010206
10,14,24,61522,816716,878238,0.002507,0.019031,0.021538
9,13,22,3095,295907,299002,0.000140,0.006139,0.006279
9,13,22,5339,47603,52942,0.000227,0.001130,0.001357
10,14,24,15603,613460,629063,0.000698,0.014588,0.015286
8,13,21,440,168564,169004,0.000025,0.004202,0.004227
8,13,21,653,223109,223762,0.000037,0.005391,0.005428
10,16,26,25293,2984857,3010150,0.001088,0.067305,0.068393
8,15,23,1616,941753,943369,0.000083,0.020669,0.020752
10,15,25,29140,553530,582670,0.001218,0.014985,0.016203
10,15,25,18103,3194678,3212781,0.000833,0.078061,0.078894
8,15,23,829,532936,533765,0.000050,0.012732,0.012782
9,14,23,1868,3237549,3239417,0.000097,0.067676,0.067773
10,14,24,26541,491066,517607,0.001099,0.010128,0.011227
10,12,22,71107,25876,96983,0.002618,0.000797,0.003415
10,15,25,63945,798391,862336,0.002884,0.021769,0.024653
9,14,23,7603,1492545,1500148,0.000357,0.031865,0.032222
9,13,22,5725,199152,204877,0.000280,0.004274,0.004554
10,13,23,9998,69577,79575,0.000476,0.001623,0.002099
9,14,23,3014,2313491,2316505,0.000144,0.049692,0.049836
10,14,24,10915,652315,663230,0.000490,0.012001,0.012491
9,14,23,1322,1215995,1217317,0.000063,0.023764,0.023827
10,14,24,29262,453651,482913,0.001160,0.009518,0.010678
10,14,24,77192,310911,388103,0.003149,0.007407,0.010556
9,14,23,6855,113383,120238,0.000289,0.002750,0.003039
8,16,24,2618,3256288,3258906,0.000117,0.066895,0.067012
10,13,23,24147,171812,195959,0.001011,0.003340,0.004351
9,13,22,1987,140177,142164,0.000089,0.002611,0.002700
7,15,22,242,275279,275521,0.000008,0.005807,0.005815
9,15,24,2412,1025701,1028113,0.000118,0.023203,0.023321
9,14,23,2675,802822,805497,0.000131,0.014406,0.014537
9,13,22,3664,67767,71431,0.000170,0.001347,0.001517
10,13,23,19864,299121,318985,0.000804,0.004831,0.005635
10,14,24,55398,595122,650520,0.002079,0.012757,0.014836
10,14,24,39720,822523,862243,0.001648,0.018981,0.020629
10,15,25,5762,225526,231288,0.000262,0.005232,0.005494
9,15,24,1212,4350830,4352042,0.000062,0.103695,0.103757
10,14,24,95041,833137,928178,0.004444,0.021575,0.026019
9,14,23,4765,336889,341654,0.000259,0.008297,0.008556
10,15,25,26684,6285319,6312003,0.001323,0.147281,0.148604
9,14,23,7029,487213,494242,0.000391,0.011923,0.012314
9,12,21,12556,72657,85213,0.000574,0.001681,0.002255
10,15,25,41001,975877,1016878,0.001744,0.023165,0.024909
10,13,23,54043,55089,109132,0.002375,0.001500,0.003875
9,14,23,21769,44600,66369,0.000780,0.001337,0.002117
10,14,24,15871,1905948,1921819,0.000659,0.042644,0.043303
10,12,22,35720,10393,46113,0.001672,0.000339,0.002011
9,14,23,2017,428057,430074,0.000101,0.009902,0.010003
10,13,23,8448,101789,110237,0.000418,0.002342,0.002760
10,16,26,22009,11834601,11856610,0.001008,0.265963,0.266971
9,13,22,3609,562449,566058,0.000224,0.012200,0.012424
9,13,22,2996,75109,78105,0.000157,0.001984,0.002141
8,15,23,1340,5724000,5725340,0.000064,0.118442,0.118506
10,14,24,34240,540275,574515,0.001540,0.010227,0.011767
10,14,24,30397,819387,849784,0.001275,0.015676,0.016951
10,14,24,29001,186874,215875,0.001173,0.003754,0.004927
10,14,24,16463,124041,140504,0.000662,0.002797,0.003459
10,12,22,39388,23420,62808,0.001625,0.000606,0.002231
9,14,23,10447,1975741,1986188,0.000391,0.038150,0.038541
10,15,25,28440,919070,947510,0.001283,0.018902,0.020185
10,12,22,37214,39941,77155,0.001585,0.000930,0.002515
10,14,24,19673,303198,322871,0.000800,0.006492,0.007292
9,15,24,4143,1257970,1262113,0.000186,0.024191,0.024377
9,13,22,13795,15354,29149,0.000577,0.000355,0.000932
9,12,21,1899,4072,5971,0.000088,0.000134,0.000222
10,14,24,18051,1265172,1283223,0.000776,0.025017,0.025793
10,13,23,9787,432510,442297,0.000447,0.008495,0.008942
9,14,23,1374,1302680,1304054,0.000068,0.025142,0.025210
10,16,26,15975,9566331,9582306,0.000718,0.233587,0.234305
10,15,25,18401,589890,608291,0.000820,0.011767,0.012587
10,12,22,27695,46343,74038,0.001168,0.001061,0.002229
9,15,24,7263,2529988,2537251,0.000335,0.048225,0.048560
8,14,22,760,59532,60292,0.000039,0.001363,0.001402
10,15,25,23357,690759,714116,0.001015,0.013946,0.014961
10,12,22,16930,16827,33757,0.000739,0.000388,0.001127
9,14,23,5340,874984,880324,0.000246,0.016664,0.016910
11,14,25,149782,1490061,1639843,0.005050,0.032345,0.037395
10,14,24,8556,726778,735334,0.000385,0.013540,0.013925
10,13,23,22794,280997,303791,0.000931,0.005160,0.006091
10,14,24,20908,26579,47487,0.000830,0.000752,0.001582
10,14,24,24909,887357,912266,0.001125,0.015567,0.016692
10,14,24,38000,2009534,2047534,0.001797,0.035012,0.036809
10,15,25,90317,4373235,4463552,0.003877,0.088564,0.092441
10,15,25,57607,2102636,2160243,0.002181,0.039903,0.042084
9,16,25,13082,3259226,3272308,0.000552,0.062686,0.063238
10,14,24,26376,1617584,1643960,0.001208,0.036279,0.037487
11,14,25,112053,348214,460267,0.004718,0.010412,0.015130
10,13,23,21725,90141,111866,0.001113,0.002512,0.003625
10,13,23,4643,13505,18148,0.000257,0.000546,0.000803
9,15,24,9329,3096333,3105662,0.000460,0.071766,0.072226
10,13,23,33738,88525,122263,0.001583,0.002258,0.003841
10,14,24,27112,266090,293202,0.001158,0.006516,0.007674
8,15,23,1211,876261,877472,0.000065,0.020325,0.020390
8,14,22,1025,2183100,2184125,0.000053,0.048126,0.048179
10,15,25,10526,1324888,1335414,0.000545,0.030382,0.030927
9,13,22,3770,256182,259952,0.000211,0.005790,0.006001
10,15,25,21914,1371213,1393127,0.001027,0.033117,0.034144
10,13,23,10146,473967,484113,0.000519,0.010775,0.011294
10,14,24,66420,1235182,1301602,0.002888,0.028904,0.031792
9,12,21,2146,44868,47014,0.000118,0.001088,0.001206
10,15,25,26935,1433751,1460686,0.001213,0.032578,0.033791
10,15,25,43075,1685153,1728228,0.001953,0.039093,0.041046
10,15,25,20840,946624,967464,0.000963,0.023249,0.024212
10,13,23,13447,101126,114573,0.000702,0.002678,0.003380
10,15,25,34590,340585,375175,0.001687,0.009240,0.010927
8,15,23,2385,1193106,1195491,0.000121,0.027534,0.027655
9,15,24,3018,5603523,5606541,0.000165,0.141979,0.142144
11,13,24,64084,84156,148240,0.003120,0.002794,0.005914
9,14,23,4305,535831,540136,0.000225,0.014596,0.014821
10,15,25,19080,1629861,1648941,0.000915,0.041119,0.042034
9,15,24,4930,2179746,2184676,0.000257,0.046037,0.046294
9,12,21,8069,22922,30991,0.000378,0.000522,0.000900
11,14,25,68540,111631,180171,0.002496,0.002491,0.004987
9,12,21,1144,32038,33182,0.000051,0.000808,0.000859
8,13,21,379,421243,421622,0.000016,0.009325,0.009341
9,15,24,2069,2203533,2205602,0.000099,0.048563,0.048662
9,12,21,3489,76002,79491,0.000173,0.001856,0.002029
10,14,24,13058,1316653,1329711,0.000646,0.030117,0.030763
9,13,22,1050,297874,298924,0.000063,0.007212,0.007275
10,13,23,14383,109573,123956,0.000713,0.002880,0.003593
9,15,24,9652,1084690,1094342,0.000408,0.025782,0.026190
10,15,25,18550,3562919,3581469,0.000966,0.085512,0.086478
10,14,24,33045,77235,110280,0.001610,0.002120,0.003730
10,15,25,18319,1472298,1490617,0.000813,0.034990,0.035803
9,14,23,2578,892307,894885,0.000146,0.019768,0.019914
10,13,23,18365,474308,492673,0.000840,0.010418,0.011258
9,14,23,8202,248737,256939,0.000396,0.005509,0.005905
10,14,24,28839,198677,227516,0.001278,0.004565,0.005843
9,14,23,1801,140288,142089,0.000089,0.003436,0.003525
10,15,25,34258,4184672,4218930,0.001513,0.093627,0.095140
9,14,23,8806,655631,664437,0.000416,0.014956,0.015372
10,13,23,22072,21153,43225,0.001055,0.000574,0.001629
10,15,25,8117,1920726,1928843,0.000373,0.045956,0.046329
9,15,24,2382,3041575,3043957,0.000130,0.066103,0.066233
9,14,23,6325,1174365,1180690,0.000325,0.025302,0.025627
9,14,23,10068,328382,338450,0.000833,0.007409,0.008242
10,14,24,24907,429736,454643,0.002150,0.010985,0.013135
9,14,23,8444,422471,430915,0.000421,0.010412,0.010833
10,15,25,42604,5080858,5123462,0.001818,0.113121,0.114939
9,13,22,8862,205513,214375,0.000407,0.004543,0.004950
9,15,24,1399,671460,672859,0.000067,0.015904,0.015971
10,16,26,107501,3827311,3934812,0.004245,0.093166,0.097411
10,15,25,14815,835611,850426,0.000736,0.019043,0.019779
10,13,23,28317,123154,151471,0.001319,0.003022,0.004341
9,13,22,13259,128731,141990,0.000553,0.003215,0.003768
9,14,23,5647,217929,223576,0.000252,0.005055,0.005307
10,15,25,20328,1348076,1368404,0.000903,0.032528,0.033431
10,15,25,37490,1162778,1200268,0.001669,0.027697,0.029366
10,15,25,24236,1025937,1050173,0.001118,0.022838,0.023956
8,14,22,213,5352877,5353090,0.000010,0.116638,0.116648
10,15,25,6330,1342782,1349112,0.000408,0.037246,0.037654
9,15,24,3548,1293798,1297346,0.000241,0.037909,0.038150
10,13,23,16691,219159,235850,0.000913,0.006399,0.007312
9,14,23,2597,472228,474825,0.000170,0.014231,0.014401
10,15,25,12084,2464591,2476675,0.000661,0.065006,0.065667
10,15,25,22421,950387,972808,0.001080,0.024925,0.026005
9,13,22,3688,556834,560522,0.000285,0.018989,0.019274
10,15,25,48737,558722,607459,0.002605,0.017697,0.020302
10,13,23,16127,38493,54620,0.000902,0.001448,0.002350
10,14,24,27982,39134,67116,0.001485,0.001447,0.002932
10,14,24,33804,828549,862353,0.001738,0.024286,0.026024
10,14,24,16563,81074,97637,0.000899,0.002970,0.003869
10,15,25,24921,1093632,1118553,0.001251,0.030408,0.031659
9,14,23,2596,34155,36751,0.000156,0.001247,0.001403
10,14,24,14840,677698,692538,0.000813,0.019734,0.020547
10,14,24,40859,490312,531171,0.001955,0.014481,0.016436
10,14,24,36580,1470832,1507412,0.002013,0.038816,0.040829
10,14,24,58064,117466,175530,0.002583,0.003873,0.006456
9,15,24,1460,4291071,4292531,0.000090,0.100293,0.100383
10,14,24,47709,790295,838004,0.002196,0.022292,0.024488
9,14,23,5879,160090,165969,0.000328,0.004839,0.005167
10,14,24,20491,1322686,1343177,0.001062,0.033937,0.034999
9,14,23,5027,75239,80266,0.000275,0.001812,0.002087
10,14,24,41766,108642,150408,0.002011,0.003105,0.005116
10,14,24,50405,47046,97451,0.002121,0.001510,0.003631
10,15,25,15575,250790,266365,0.000696,0.006814,0.007510
9,14,23,2987,118470,121457,0.000148,0.003407,0.003555
10,15,25,34133,1171713,1205846,0.001634,0.029828,0.031462
9,14,23,7177,938918,946095,0.000370,0.022715,0.023085
10,15,25,7015,946966,953981,0.000356,0.022506,0.022862
10,14,24,13241,142378,155619,0.000686,0.003529,0.004215
10,14,24,18801,2940378,2959179,0.000937,0.077887,0.078824
10,14,24,14498,276424,290922,0.000742,0.007418,0.008160
9,15,24,7917,1027825,1035742,0.000392,0.028404,0.028796
10,14,24,33302,227745,261047,0.001770,0.006660,0.008430
10,13,23,17454,1715058,1732512,0.001055,0.041578,0.042633
10,15,25,10443,688527,698970,0.000544,0.018412,0.018956
10,15,25,32463,1642525,1674988,0.001404,0.042961,0.044365
9,15,24,2769,972608,975377,0.000158,0.028895,0.029053
9,14,23,1698,425320,427018,0.000097,0.011929,0.012026
9,14,23,17117,93867,110984,0.000770,0.002679,0.003449
9,15,24,3369,1600090,1603459,0.000180,0.048702,0.048882
10,15,25,30110,2411265,2441375,0.001430,0.062948,0.064378
9,15,24,3987,5081971,5085958,0.000215,0.133158,0.133373
10,14,24,29124,474742,503866,0.001494,0.011178,0.012672
10,15,25,16100,1766761,1782861,0.000794,0.044993,0.045787
9,14,23,2513,286748,289261,0.000150,0.008216,0.008366
9,14,23,5470,143799,149269,0.000294,0.003819,0.004113
10,14,24,24455,472245,496700,0.001201,0.012735,0.013936
9,15,24,3813,449291,453104,0.000187,0.013684,0.013871
10,13,23,43693,32592,76285,0.002028,0.000961,0.002989
10,13,23,16746,2201,18947,0.000779,0.000110,0.000889
10,15,25,41247,1143205,1184452,0.002110,0.030278,0.032388
9,15,24,2759,1164126,1166885,0.000151,0.034461,0.034612
9,12,21,2014,2978,4992,0.000117,0.000104,0.000221
10,13,23,27687,2444,30131,0.001324,0.000115,0.001439
10,14,24,34020,944290,978310,0.001308,0.022158,0.023466
9,13,22,3992,28584,32576,0.000217,0.000890,0.001107
10,14,24,29076,397933,427009,0.001278,0.009489,0.010767
9,15,24,4790,1800486,1805276,0.000242,0.043869,0.044111
10,12,22,19752,36766,56518,0.000917,0.000887,0.001804
10,14,24,47072,379187,426259,0.001830,0.011852,0.013682
10,13,23,22529,124359,146888,0.001244,0.003501,0.004745
9,14,23,3333,669917,673250,0.000202,0.024008,0.024210
10,12,22,16603,20523,37126,0.001052,0.000858,0.001910
10,14,24,12328,1212824,1225152,0.000655,0.040114,0.040769
10,14,24,40138,571051,611189,0.002077,0.018166,0.020243
9,13,22,3241,606358,609599,0.000193,0.014428,0.014621
9,14,23,1547,3114901,3116448,0.000096,0.079971,0.080067
10,14,24,14870,867268,882138,0.000680,0.019121,0.019801
10,15,25,35380,303890,339270,0.001559,0.006619,0.008178
9,16,25,2572,1738199,1740771,0.000113,0.038106,0.038219
9,12,21,4203,17249,21452,0.000212,0.000416,0.000628
10,13,23,48683,191443,240126,0.002018,0.004421,0.006439
9,12,21,5300,26528,31828,0.000223,0.000695,0.000918
9,13,22,19806,89803,109609,0.000768,0.002276,0.003044
10,14,24,83625,260030,343655,0.003226,0.006514,0.009740
9,13,22,1307,183445,184752,0.000065,0.004521,0.004586
9,15,24,4513,1165766,1170279,0.000220,0.036547,0.036767
10,14,24,40436,775184,815620,0.002195,0.021438,0.023633
9,13,22,4682,405736,410418,0.000240,0.010964,0.011204
11,16,27,136815,5815298,5952113,0.005725,0.179240,0.184965
10,14,24,27125,74863,101988,0.001329,0.002585,0.003914
9,15,24,2795,2182500,2185295,0.000162,0.052003,0.052165
9,14,23,5912,145139,151051,0.000328,0.004278,0.004606
10,12,22,16146,6300,22446,0.000805,0.000204,0.001009
10,14,24,53790,249469,303259,0.002245,0.006521,0.008766
10,13,23,26708,324557,351265,0.001362,0.008320,0.009682
10,15,25,35762,1142761,1178523,0.001498,0.032503,0.034001
9,12,21,3590,22177,25767,0.000204,0.000635,0.000839
10,15,25,13705,1666623,1680328,0.000659,0.046023,0.046682
10,14,24,65619,2851680,2917299,0.003256,0.064675,0.067931
9,15,24,22361,2202885,2225246,0.001056,0.071543,0.072599
9,14,23,16299,399527,415826,0.000911,0.014388,0.015299
10,14,24,20548,121104,141652,0.001245,0.004440,0.005685
10,15,25,22847,3660581,3683428,0.001306,0.099972,0.101278
10,14,24,7989,2352040,2360029,0.000432,0.071920,0.072352
10,15,25,8849,2311282,2320131,0.000526,0.089801,0.090327
10,12,22,119722,10354,130076,0.007056,0.000470,0.007526
10,10,20,41549,391,41940,0.002142,0.000024,0.002166
9,12,21,5895,53384,59279,0.000329,0.001902,0.002231
10,14,24,10372,128415,138787,0.000694,0.004793,0.005487
10,13,23,50987,55257,106244,0.003269,0.002674,0.005943
10,14,24,13643,4423623,4437266,0.000919,0.158056,0.158975
9,14,23,13580,254151,267731,0.000708,0.007636,0.008344
10,14,24,25767,692592,718359,0.001327,0.023979,0.025306
9,14,23,1442,328890,330332,0.000084,0.010004,0.010088
10,14,24,19703,7526554,7546257,0.001071,0.215850,0.216921
9,14,23,2215,1373323,1375538,0.000191,0.049089,0.049280
10,13,23,24004,126039,150043,0.001360,0.004318,0.005678
10,15,25,56521,574893,631414,0.002597,0.019889,0.022486
9,15,24,2036,461959,463995,0.000139,0.018700,0.018839
10,15,25,11165,1643924,1655089,0.000751,0.052320,0.053071
9,13,22,4277,63956,68233,0.000263,0.002486,0.002749
10,15,25,15776,509441,525217,0.000899,0.017368,0.018267
10,15,25,11540,362364,373904,0.000676,0.011562,0.012238
9,14,23,2751,777949,780700,0.000194,0.024630,0.024824
10,14,24,19170,703404,722574,0.000923,0.020217,0.021140
11,15,26,125444,6060425,6185869,0.005876,0.156683,0.162559
10,14,24,50383,275147,325530,0.002165,0.006867,0.009032
11,14,25,76990,6240,83230,0.004343,0.000448,0.004791
10,15,25,40648,3396173,3436821,0.001884,0.080528,0.082412
9,14,23,2884,276857,279741,0.000145,0.005739,0.005884
9,12,21,10359,39288,49647,0.000503,0.000981,0.001484
9,16,25,1889,3713975,3715864,0.000091,0.137529,0.137620
9,15,24,12407,1573418,1585825,0.000814,0.042187,0.043001
9,15,24,11934,702938,714872,0.000534,0.015024,0.015558
10,13,23,50304,421666,471970,0.001893,0.009656,0.011549
10,14,24,29645,176433,206078,0.001523,0.005102,0.006625
10,15,25,21020,1961659,1982679,0.001158,0.051702,0.052860
9,13,22,10361,133513,143874,0.000542,0.003844,0.004386
10,15,25,37914,462495,500409,0.001850,0.013612,0.015462
10,12,22,15531,57113,72644,0.000832,0.001771,0.002603
10,15,25,16687,363700,380387,0.000912,0.011705,0.012617
9,15,24,3098,4388716,4391814,0.000196,0.128928,0.129124
8,14,22,1525,199839,201364,0.000091,0.005710,0.005801
10,12,22,21391,20757,42148,0.001025,0.000646,0.001671
9,13,22,5331,422944,428275,0.000249,0.015003,0.015252
11,15,26,120252,2166486,2286738,0.006771,0.061227,0.067998
10,14,24,42777,222420,265197,0.002228,0.006652,0.008880
9,14,23,5821,191240,197061,0.000304,0.005443,0.005747
9,14,23,1546,1101086,1102632,0.000082,0.030314,0.030396
8,14,22,1438,2237898,2239336,0.000094,0.065361,0.065455
10,12,22,16537,15997,32534,0.001040,0.000999,0.002039
10,15,25,28356,2105696,2134052,0.001605,0.081002,0.082607
10,15,25,28957,840221,869178,0.001482,0.034671,0.036153
10,13,23,42314,161365,203679,0.002831,0.013165,0.015996
10,13,23,50081,166217,216298,0.003465,0.005722,0.009187
9,13,22,7257,70512,77769,0.000563,0.002565,0.003128
10,15,25,40410,2723223,2763633,0.002445,0.094309,0.096754
11,15,26,277879,396959,674838,0.011290,0.010858,0.022148
10,15,25,8697,1797739,1806436,0.000459,0.051598,0.052057
10,14,24,23849,1292323,1316172,0.001566,0.046457,0.048023
10,13,23,43837,525608,569445,0.002550,0.016623,0.019173
10,15,25,52878,5749839,5802717,0.002904,0.168531,0.171435
10,15,25,6283,824977,831260,0.000383,0.021256,0.021639
10,14,24,11032,862416,873448,0.000655,0.024912,0.025567
9,15,24,1552,3243550,3245102,0.000091,0.079190,0.079281
8,14,22,1446,709885,711331,0.000087,0.017677,0.017764
10,15,25,25204,2493892,2519096,0.001289,0.062120,0.063409
8,12,20,669,103443,104112,0.000045,0.002399,0.002444
10,15,25,32506,1126752,1159258,0.001492,0.026297,0.027789
10,13,23,37949,263870,301819,0.001712,0.005957,0.007669
9,14,23,7677,1777712,1785389,0.000381,0.040665,0.041046
10,15,25,16675,3450700,3467375,0.000739,0.078362,0.079101
9,14,23,7196,377687,384883,0.000297,0.007050,0.007347
9,15,24,13862,2052326,2066188,0.000550,0.038779,0.039329
10,13,23,24671,276829,301500,0.001021,0.005071,0.006092
9,15,24,991,1414386,1415377,0.000045,0.025659,0.025704
9,13,22,4368,163252,167620,0.000189,0.003673,0.003862
10,12,22,7178,39187,46365,0.000325,0.000797,0.001122
10,15,25,13748,1566098,1579846,0.000540,0.036325,0.036865
10,15,25,31493,4024151,4055644,0.001359,0.097527,0.098886
10,13,23,64119,245164,309283,0.002961,0.006006,0.008967
10,14,24,10416,478543,488959,0.000488,0.011218,0.011706
9,11,20,2273,5953,8226,0.000125,0.000188,0.000313
9,14,23,3723,463219,466942,0.000196,0.011201,0.011397
9,15,24,6706,2631586,2638292,0.000339,0.059872,0.060211
9,13,22,5530,933874,939404,0.000281,0.019751,0.020032
10,13,23,35925,184263,220188,0.002555,0.003851,0.006406
8,16,24,806,3627962,3628768,0.000037,0.088367,0.088404
8,14,22,348,105806,106154,0.000021,0.002731,0.002752
8,15,23,404,1648231,1648635,0.000023,0.034736,0.034759
9,14,23,4431,1345651,1350082,0.000239,0.025656,0.025895
9,14,23,25607,592664,618271,0.001249,0.013817,0.015066
9,13,22,2363,128451,130814,0.000209,0.004008,0.004217
10,13,23,20019,63207,83226,0.000871,0.001520,0.002391
10,14,24,51417,270051,321468,0.001844,0.006345,0.008189
10,14,24,21363,1023260,1044623,0.000895,0.023071,0.023966
8,14,22,890,124575,125465,0.000049,0.003068,0.003117
10,15,25,32358,326219,358577,0.001367,0.007893,0.009260
10,14,24,10856,196621,207477,0.000465,0.004786,0.005251
9,15,24,7408,1384512,1391920,0.000357,0.032971,0.033328
10,14,24,17403,986837,1004240,0.000827,0.022669,0.023496
10,15,25,43959,2328905,2372864,0.001959,0.055456,0.057415
8,12,20,1725,82772,84497,0.000092,0.001941,0.002033
