phase1_solution_length,phase2_solution_length,solution_length,phase1_move_count,phase2_move_count,move_count,phase1_solve_time,phase2_solve_time,solve_time
11,14,25,101316,103421,204737,0.004160,0.002769,0.006929
10,14,24,43913,306606,350519,0.001678,0.006925,0.008603
9,13,22,4844,349785,354629,0.000236,0.008253,0.008489
10,15,25,13101,2886836,2899937,0.000623,0.056396,0.057019
9,12,21,921,5740,6661,0.000050,0.000118,0.000168
9,15,24,2507,3005552,3008059,0.000124,0.050396,0.050520
10,14,24,14969,820450,835419,0.000696,0.014691,0.015387
10,12,22,30056,7175,37231,0.001156,0.000143,0.001299
9,15,24,2005,876542,878547,0.000084,0.015159,0.015243
10,13,23,13674,34783,48457,0.000594,0.000718,0.001312
9,14,23,15520,328608,344128,0.000804,0.006951,0.007755
10,13,23,21214,146996,168210,0.000890,0.002984,0.003874
10,14,24,24764,154163,178927,0.000906,0.003229,0.004135
9,14,23,3501,138085,141586,0.000179,0.003230,0.003409
9,14,23,1291,543627,544918,0.000068,0.012437,0.012505
10,13,23,18677,34560,53237,0.000952,0.000868,0.001820
10,13,23,13970,116722,130692,0.000639,0.002975,0.003614
9,14,23,7118,59022,66140,0.000332,0.001533,0.001865
9,12,21,1420,72809,74229,0.000071,0.001702,0.001773
10,13,23,26524,71391,97915,0.001260,0.001923,0.003183
10,15,25,17147,2276879,2294026,0.000714,0.045800,0.046514
10,11,21,16121,450,16571,0.000669,0.000015,0.000684
10,15,25,21420,1744805,1766225,0.000827,0.031372,0.032199
8,15,23,238,2890833,2891071,0.000010,0.056197,0.056207
9,14,23,10187,1111758,1121945,0.000504,0.025410,0.025914
10,15,25,10054,1250978,1261032,0.000459,0.025597,0.026056
10,11,21,44680,20608,65288,0.001945,0.000435,0.002380
10,13,23,29865,592368,622233,0.001071,0.012649,0.013720
10,14,24,39220,664367,703587,0.001644,0.015627,0.017271
9,14,23,5413,351305,356718,0.000265,0.008221,0.008486
9,15,24,1011,428196,429207,0.000053,0.009998,0.010051
10,15,25,10838,5589711,5600549,0.000486,0.100366,0.100852
10,14,24,52113,165595,217708,0.002258,0.003592,0.005850
10,15,25,32240,3397636,3429876,0.001226,0.061526,0.062752
9,14,23,12823,1687542,1700365,0.000558,0.028905,0.029463
10,12,22,49795,10166,59961,0.002040,0.000307,0.002347
10,15,25,16156,2993666,3009822,0.000577,0.053226,0.053803
9,10,19,21291,1202,22493,0.000715,0.000032,0.000747
10,15,25,42418,2199968,2242386,0.001441,0.041606,0.043047
10,15,25,37062,2474137,2511199,0.001546,0.045486,0.047032
9,13,22,3946,211753,215699,0.000191,0.003902,0.004093
9,15,24,1149,757005,758154,0.000063,0.014049,0.014112
10,14,24,19472,223270,242742,0.000910,0.004236,0.005146
8,15,23,2117,2098005,2100122,0.000091,0.038859,0.038950
10,15,25,24284,1820759,1845043,0.001070,0.035240,0.036310
9,14,23,1896,73459,75355,0.000097,0.001812,0.001909
9,13,22,8455,126084,134539,0.000395,0.002513,0.002908
10,16,26,79026,1364021,1443047,0.003005,0.029982,0.032987
8,15,23,396,3332424,3332820,0.000023,0.060397,0.060420
9,14,23,2419,1384242,1386661,0.000120,0.025292,0.025412
10,15,25,47394,1167668,1215062,0.001781,0.021878,0.023659
9,14,23,4306,21702,26008,0.000216,0.000608,0.000824
8,16,24,521,3779676,3780197,0.000025,0.075152,0.075177
9,15,24,4411,769816,774227,0.000261,0.018503,0.018764
10,15,25,8274,1642636,1650910,0.000451,0.041077,0.041528
10,14,24,41691,367756,409447,0.001814,0.009414,0.011228
9,14,23,4103,175542,179645,0.000236,0.004418,0.004654
10,14,24,9321,2231630,2240951,0.000496,0.050841,0.051337
9,15,24,8326,1526484,1534810,0.000432,0.032203,0.032635
8,13,21,526,215835,216361,0.000028,0.003917,0.003945
10,12,22,10021,9614,19635,0.000468,0.000222,0.000690
10,14,24,11268,791961,803229,0.000594,0.014821,0.015415
10,14,24,7715,1210460,1218175,0.000367,0.021715,0.022082
10,13,23,24686,286173,310859,0.001120,0.005821,0.006941
8,15,23,462,4283212,4283674,0.000021,0.088284,0.088305
9,13,22,9287,312996,322283,0.000484,0.005732,0.006216
10,14,24,34887,2183303,2218190,0.001556,0.040552,0.042108
8,16,24,744,2192299,2193043,0.000046,0.042096,0.042142
8,14,22,166,572613,572779,0.000007,0.010213,0.010220
10,15,25,36036,1486281,1522317,0.001646,0.027296,0.028942
10,14,24,10429,2412936,2423365,0.000482,0.044126,0.044608
10,14,24,17380,930011,947391,0.000810,0.016786,0.017596
10,15,25,10458,904019,914477,0.000502,0.018593,0.019095
9,15,24,23883,417455,441338,0.001066,0.008326,0.009392
10,14,24,44986,714688,759674,0.001776,0.013897,0.015673
10,14,24,23715,224323,248038,0.001000,0.004652,0.005652
9,15,24,5617,930149,935766,0.000242,0.019669,0.019911
9,15,24,14428,602866,617294,0.000557,0.012030,0.012587
10,14,24,58654,111773,170427,0.002407,0.002801,0.005208
10,15,25,46322,450737,497059,0.002081,0.011321,0.013402
9,15,24,5157,498172,503329,0.000300,0.012909,0.013209
9,14,23,14756,1094594,1109350,0.000800,0.030762,0.031562
9,13,22,8697,57304,66001,0.000468,0.001421,0.001889
10,15,25,69959,1714181,1784140,0.003051,0.039505,0.042556
10,14,24,9493,717443,726936,0.000481,0.016447,0.016928
10,14,24,11742,172340,184082,0.000648,0.004101,0.004749
10,13,23,15620,259630,275250,0.000763,0.005951,0.006714
10,14,24,24438,237252,261690,0.001137,0.005750,0.006887
10,14,24,31494,80321,111815,0.001384,0.002153,0.003537
8,14,22,291,1687826,1688117,0.000013,0.037038,0.037051
9,15,24,8876,2563056,2571932,0.000473,0.058015,0.058488
10,13,23,52522,429814,482336,0.002523,0.009948,0.012471
9,14,23,10533,1026888,1037421,0.000532,0.024236,0.024768
9,13,22,1793,24683,26476,0.000105,0.000658,0.000763
10,15,25,52240,970503,1022743,0.002376,0.024442,0.026818
10,15,25,29348,719945,749293,0.001395,0.018178,0.019573
9,15,24,4755,3174154,3178909,0.000259,0.072649,0.072908
11,15,26,135558,549242,684800,0.005589,0.013678,0.019267
9,13,22,5222,649941,655163,0.000252,0.014682,0.014934
10,14,24,48102,1131861,1179963,0.002065,0.026203,0.028268
10,14,24,18132,550310,568442,0.000914,0.012360,0.013274
10,15,25,16189,1053072,1069261,0.000796,0.022709,0.023505
10,11,21,24508,15466,39974,0.001004,0.000299,0.001303
9,15,24,7077,6535427,6542504,0.000305,0.116723,0.117028
9,14,23,8967,1010879,1019846,0.000469,0.018337,0.018806
10,12,22,8125,9886,18011,0.000392,0.000241,0.000633
10,15,25,41773,468892,510665,0.001642,0.012717,0.014359
9,15,24,4890,726830,731720,0.000239,0.017545,0.017784
10,14,24,16873,10403716,10420589,0.000895,0.171872,0.172767
8,12,20,454,68875,69329,0.000022,0.001119,0.001141
8,14,22,416,1085390,1085806,0.000020,0.018460,0.018480
9,15,24,7818,620411,628229,0.000341,0.011185,0.011526
9,15,24,3991,980525,984516,0.000184,0.016452,0.016636
10,14,24,15443,734251,749694,0.000663,0.012763,0.013426
10,15,25,33575,2654137,2687712,0.001348,0.044108,0.045456
9,12,21,1150,2126,3276,0.000054,0.000056,0.000110
10,15,25,46264,1835356,1881620,0.001828,0.031953,0.033781
10,14,24,14929,63702,78631,0.000710,0.001193,0.001903
10,16,26,21905,3016216,3038121,0.001317,0.071406,0.072723
10,13,23,18742,1075,19817,0.000959,0.000037,0.000996
10,15,25,17054,490985,508039,0.000793,0.011058,0.011851
10,14,24,10434,84473,94907,0.000496,0.002117,0.002613
10,15,25,12925,2344375,2357300,0.000591,0.046640,0.047231
10,15,25,24699,1485794,1510493,0.001072,0.025016,0.026088
9,15,24,5646,1771452,1777098,0.000229,0.029896,0.030125
9,14,23,5320,227752,233072,0.000242,0.004592,0.004834
10,14,24,6958,177873,184831,0.000327,0.003264,0.003591
9,14,23,8482,1026153,1034635,0.000348,0.016883,0.017231
10,14,24,11325,280205,291530,0.000466,0.004981,0.005447
10,14,24,17763,454146,471909,0.000738,0.007820,0.008558
10,14,24,14824,201066,215890,0.000659,0.003708,0.004367
8,14,22,725,6323115,6323840,0.000033,0.102335,0.102368
9,14,23,3197,546488,549685,0.000149,0.009414,0.009563
9,14,23,5803,733209,739012,0.000241,0.012615,0.012856
10,14,24,27595,307164,334759,0.001076,0.005583,0.006659
9,14,23,4585,14929,19514,0.000186,0.000361,0.000547
9,14,23,9283,357261,366544,0.000314,0.006351,0.006665
9,15,24,7542,499232,506774,0.000312,0.008716,0.009028
10,13,23,20056,27294,47350,0.000826,0.000515,0.001341
8,14,22,859,355504,356363,0.000036,0.006277,0.006313
10,15,25,56922,1211468,1268390,0.002123,0.025155,0.027278
10,14,24,16079,400351,416430,0.000640,0.007158,0.007798
10,15,25,47070,919025,966095,0.001759,0.019151,0.020910
10,13,23,18488,239780,258268,0.000829,0.005413,0.006242
10,15,25,13407,1787799,1801206,0.000609,0.035438,0.036047
10,13,23,24266,145791,170057,0.000968,0.002581,0.003549
10,15,25,22154,1626177,1648331,0.000894,0.029659,0.030553
10,15,25,45028,5750104,5795132,0.001572,0.096406,0.097978
10,14,24,38353,367841,406194,0.001464,0.006617,0.008081
9,13,22,1605,85136,86741,0.000071,0.001573,0.001644
10,13,23,22418,170508,192926,0.000943,0.002993,0.003936
8,14,22,1808,1131986,1133794,0.000073,0.020576,0.020649
10,14,24,12641,406851,419492,0.000563,0.014241,0.014804
9,14,23,3489,9165848,9169337,0.000191,0.153966,0.154157
9,13,22,3655,6229,9884,0.000179,0.000192,0.000371
10,16,26,33028,4154580,4187608,0.001383,0.068866,0.070249
10,14,24,19398,721230,740628,0.000829,0.012251,0.013080
9,14,23,1715,578317,580032,0.000072,0.010076,0.010148
11,15,26,126595,1669148,1795743,0.004384,0.036324,0.040708
10,15,25,9308,790149,799457,0.000458,0.015720,0.016178
10,13,23,25538,18181,43719,0.001079,0.000376,0.001455
9,13,22,1399,95844,97243,0.000057,0.001828,0.001885
9,15,24,904,22654490,22655394,0.000038,0.363744,0.363782
9,12,21,7835,3088,10923,0.000389,0.000091,0.000480
9,16,25,4868,6311135,6316003,0.000210,0.106285,0.106495
8,15,23,2736,309288,312024,0.000135,0.005231,0.005366
9,15,24,8515,5455123,5463638,0.000398,0.086599,0.086997
10,14,24,19430,184247,203677,0.000820,0.003628,0.004448
9,13,22,7861,424420,432281,0.000318,0.007357,0.007675
9,14,23,4993,332987,337980,0.000214,0.005937,0.006151
10,14,24,36211,1720963,1757174,0.001452,0.027093,0.028545
9,15,24,2938,1449543,1452481,0.000128,0.025041,0.025169
10,14,24,9217,239009,248226,0.000416,0.004280,0.004696
9,15,24,11460,555842,567302,0.000474,0.009789,0.010263
10,15,25,28957,1626171,1655128,0.001053,0.030078,0.031131
10,15,25,56621,689363,745984,0.005782,0.014727,0.020509
9,16,25,6044,5165345,5171389,0.000288,0.092977,0.093265
9,14,23,2308,436732,439040,0.000126,0.007963,0.008089
9,14,23,3798,418224,422022,0.000168,0.007827,0.007995
8,14,22,847,479458,480305,0.000043,0.008801,0.008844
9,15,24,907,1393728,1394635,0.000046,0.025164,0.025210
9,15,24,5682,1462234,1467916,0.000247,0.025742,0.025989
10,13,23,33913,136013,169926,0.001407,0.002448,0.003855
10,14,24,41496,804301,845797,0.001517,0.016154,0.017671
10,13,23,62503,842702,905205,0.002272,0.017501,0.019773
9,13,22,5137,33029,38166,0.000235,0.000738,0.000973
9,13,22,1489,197150,198639,0.000067,0.004076,0.004143
10,14,24,22769,219814,242583,0.000862,0.005089,0.005951
10,13,23,21412,212840,234252,0.000970,0.004854,0.005824
11,15,26,66749,12168327,12235076,0.002276,0.214756,0.217032
9,15,24,8765,1609295,1618060,0.000397,0.027988,0.028385
10,14,24,33972,560624,594596,0.001330,0.010246,0.011576
9,15,24,8956,1238331,1247287,0.000330,0.021619,0.021949
9,14,23,4880,283106,287986,0.000179,0.004948,0.005127
9,12,21,9103,47481,56584,0.000362,0.000784,0.001146
10,15,25,9582,1217424,1227006,0.000423,0.020584,0.021007
10,16,26,56747,929019,985766,0.002118,0.017649,0.019767
10,14,24,35075,1107872,1142947,0.001326,0.020691,0.022017
10,15,25,12997,4929831,4942828,0.000505,0.084680,0.085185
10,15,25,49360,561029,610389,0.002022,0.010324,0.012346
10,13,23,37524,264756,302280,0.001328,0.005179,0.006507
10,14,24,89047,315358,404405,0.003243,0.007496,0.010739
10,14,24,7544,742535,750079,0.000349,0.017011,0.017360
10,14,24,18483,2276317,2294800,0.000892,0.043478,0.044370
9,15,24,4079,1722671,1726750,0.000186,0.031915,0.032101
10,15,25,5830,537872,543702,0.000230,0.009747,0.009977
9,14,23,1625,398534,400159,0.000069,0.006951,0.007020
9,15,24,3107,1053173,1056280,0.000144,0.017845,0.017989
8,13,21,3304,274628,277932,0.000131,0.004632,0.004763
10,14,24,26992,1710989,1737981,0.000980,0.029108,0.030088
10,14,24,41556,1880502,1922058,0.001608,0.031299,0.032907
10,11,21,20767,4896,25663,0.000807,0.000099,0.000906
9,13,22,2813,113351,116164,0.000118,0.002048,0.002166
10,15,25,46451,982317,1028768,0.001712,0.019558,0.021270
10,14,24,20660,1119174,1139834,0.000835,0.026782,0.027617
9,14,23,4115,2102104,2106219,0.000209,0.041823,0.042032
9,13,22,6455,255382,261837,0.000353,0.005398,0.005751
9,14,23,3215,2465523,2468738,0.000157,0.045843,0.046000
9,16,25,6588,6283288,6289876,0.000323,0.122121,0.122444
9,14,23,6728,183481,190209,0.000342,0.003565,0.003907
10,14,24,23002,421509,444511,0.001077,0.009333,0.010410
10,15,25,17025,1356704,1373729,0.000874,0.028074,0.028948
10,14,24,84785,801859,886644,0.003142,0.017835,0.020977
8,14,22,908,1166673,1167581,0.000053,0.025508,0.025561
9,15,24,1977,270686,272663,0.000106,0.005100,0.005206
9,14,23,9982,69993,79975,0.000452,0.001456,0.001908
9,14,23,5602,344487,350089,0.000267,0.007190,0.007457
9,14,23,2394,1670945,1673339,0.000118,0.032291,0.032409
9,15,24,11244,1637753,1648997,0.000466,0.030261,0.030727
9,14,23,7027,149917,156944,0.000343,0.003286,0.003629
11,14,25,65148,69126,134274,0.002287,0.001505,0.003792
10,14,24,17600,988182,1005782,0.000662,0.021661,0.022323
10,14,24,27417,332033,359450,0.001086,0.007757,0.008843
9,14,23,17799,570482,588281,0.000682,0.012958,0.013640
9,15,24,5671,926688,932359,0.000276,0.018078,0.018354
10,14,24,11756,602724,614480,0.000542,0.010453,0.010995
10,13,23,36611,410513,447124,0.001370,0.007992,0.009362
9,13,22,2910,37653,40563,0.000137,0.000864,0.001001
10,15,25,32516,1053143,1085659,0.001313,0.023690,0.025003
10,15,25,20697,3883035,3903732,0.000939,0.073016,0.073955
9,16,25,10269,5005310,5015579,0.000463,0.085425,0.085888
10,16,26,12481,2358104,2370585,0.000552,0.042086,0.042638
10,12,22,26731,24037,50768,0.001114,0.000879,0.001993
10,14,24,13024,1133653,1146677,0.000649,0.020837,0.021486
9,14,23,6258,157383,163641,0.000295,0.003039,0.003334
10,14,24,38299,1184630,1222929,0.001595,0.022072,0.023667
9,14,23,3350,456619,459969,0.000161,0.008054,0.008215
10,13,23,42037,284591,326628,0.001630,0.005398,0.007028
10,14,24,22412,243907,266319,0.000932,0.005398,0.006330
10,11,21,15444,3180,18624,0.000670,0.000103,0.000773
10,14,24,38449,1149850,1188299,0.001597,0.025571,0.027168
10,14,24,37160,117944,155104,0.001619,0.002962,0.004581
10,14,24,15717,49165,64882,0.000722,0.001460,0.002182
10,14,24,25209,370533,395742,0.001015,0.008556,0.009571
10,13,23,8995,252603,261598,0.000414,0.005716,0.006130
10,14,24,6042,480290,486332,0.000302,0.010992,0.011294
9,14,23,20548,387603,408151,0.000828,0.008427,0.009255
10,14,24,15820,850994,866814,0.000710,0.017912,0.018622
10,15,25,42481,1397690,1440171,0.001675,0.027681,0.029356
10,14,24,10168,2663644,2673812,0.000463,0.047477,0.047940
10,14,24,54492,407772,462264,0.002081,0.007483,0.009564
10,13,23,31429,100870,132299,0.001198,0.001799,0.002997
9,15,24,4797,1815934,1820731,0.000168,0.043989,0.044157
9,14,23,3934,583695,587629,0.000193,0.013218,0.013411
9,15,24,4598,515256,519854,0.000244,0.009751,0.009995
9,14,23,4404,969084,973488,0.000172,0.016791,0.016963
10,13,23,17087,31049,48136,0.000783,0.000624,0.001407
10,14,24,15598,211052,226650,0.000699,0.004413,0.005112
10,13,23,21541,10337,31878,0.000996,0.000298,0.001294
9,15,24,9417,3428077,3437494,0.000408,0.070683,0.071091
9,15,24,2986,239500,242486,0.000155,0.004873,0.005028
10,14,24,44111,549587,593698,0.001742,0.011073,0.012815
10,15,25,22627,588079,610706,0.000897,0.013494,0.014391
10,16,26,46563,2502523,2549086,0.001845,0.049129,0.050974
8,14,22,3248,510254,513502,0.000127,0.008675,0.008802
9,15,24,1339,933135,934474,0.000061,0.016857,0.016918
8,13,21,643,164106,164749,0.000031,0.002840,0.002871
11,14,25,103190,1077244,1180434,0.003744,0.024557,0.028301
9,14,23,8871,326674,335545,0.000462,0.007412,0.007874
10,15,25,18921,1456148,1475069,0.000980,0.030115,0.031095
9,15,24,3508,1259670,1263178,0.000222,0.022945,0.023167
9,14,23,22135,261132,283267,0.000868,0.004894,0.005762
9,14,23,1164,896868,898032,0.000057,0.016180,0.016237
10,16,26,21432,2721844,2743276,0.000979,0.051405,0.052384
10,13,23,19995,366520,386515,0.000892,0.007137,0.008029
8,13,21,2775,464920,467695,0.000123,0.008517,0.008640
10,15,25,10621,1304035,1314656,0.000483,0.023985,0.024468
10,13,23,21664,299816,321480,0.000944,0.005741,0.006685
6,16,22,136,2735650,2735786,0.000005,0.053045,0.053050
10,13,23,79848,27383,107231,0.003120,0.000624,0.003744
10,14,24,35207,7212008,7247215,0.001258,0.144047,0.145305
9,14,23,4894,13684,18578,0.000277,0.000590,0.000867
10,15,25,139517,2242729,2382246,0.005387,0.053866,0.059253
10,14,24,6794,827467,834261,0.000409,0.018831,0.019240
10,14,24,20125,79256,99381,0.001036,0.002184,0.003220
9,14,23,1418,318183,319601,0.000076,0.007400,0.007476
10,15,25,28177,1490830,1519007,0.001254,0.041071,0.042325
10,14,24,12977,872900,885877,0.000684,0.019926,0.020610
10,14,24,66188,137035,203223,0.002621,0.003452,0.006073
8,13,21,8972,731,9703,0.000347,0.000029,0.000376
10,15,25,23681,9314736,9338417,0.000991,0.170430,0.171421
9,14,23,10833,1023358,1034191,0.000491,0.027145,0.027636
10,14,24,12567,258367,270934,0.000664,0.005860,0.006524
10,15,25,25732,3517356,3543088,0.001150,0.064617,0.065767
8,15,23,629,1616274,1616903,0.000039,0.029664,0.029703
10,14,24,68507,181862,250369,0.002623,0.003860,0.006483
9,15,24,10892,1947220,1958112,0.000444,0.035510,0.035954
10,12,22,21745,3273,25018,0.000928,0.000102,0.001030
10,13,23,22803,31024,53827,0.000957,0.000732,0.001689
10,13,23,61983,115655,177638,0.002235,0.002655,0.004890
9,12,21,1753,11978,13731,0.000079,0.000322,0.000401
10,15,25,37742,526815,564557,0.001414,0.012948,0.014362
10,11,21,52483,1723,54206,0.002165,0.000077,0.002242
9,13,22,3638,159260,162898,0.000180,0.004090,0.004270
10,12,22,15864,16491,32355,0.000752,0.000504,0.001256
10,13,23,32712,387830,420542,0.001344,0.009197,0.010541
9,15,24,4574,3515485,3520059,0.000234,0.075755,0.075989
10,15,25,5029,1524562,1529591,0.000294,0.036490,0.036784
10,15,25,24116,541899,566015,0.001248,0.012496,0.013744
10,15,25,43324,1026180,1069504,0.001966,0.023521,0.025487
10,15,25,15377,1877280,1892657,0.000792,0.052975,0.053767
9,15,24,5449,2699995,2705444,0.000324,0.058884,0.059208
10,14,24,44096,1387289,1431385,0.002150,0.031080,0.033230
10,15,25,36331,564473,600804,0.001769,0.012749,0.014518
10,13,23,14776,54385,69161,0.000658,0.001319,0.001977
9,13,22,9194,422446,431640,0.000418,0.009968,0.010386
10,15,25,65846,230589,296435,0.002970,0.006058,0.009028
10,15,25,60916,2865523,2926439,0.002782,0.066730,0.069512
10,14,24,19132,254442,273574,0.000998,0.005946,0.006944
10,14,24,21176,142219,163395,0.001022,0.003525,0.004547
9,14,23,7849,3117050,3124899,0.000380,0.065413,0.065793
11,14,25,75506,2543401,2618907,0.003235,0.053618,0.056853
9,15,24,8897,1108062,1116959,0.000400,0.019193,0.019593
10,14,24,6222,8194,14416,0.000293,0.000195,0.000488
10,14,24,23678,732222,755900,0.001004,0.012758,0.013762
9,13,22,1986,276684,278670,0.000082,0.004820,0.004902
8,14,22,953,244987,245940,0.000043,0.004416,0.004459
9,15,24,3237,1291519,1294756,0.000141,0.022239,0.022380
10,13,23,39161,574753,613914,0.001359,0.009743,0.011102
10,12,22,56910,157754,214664,0.002183,0.003077,0.005260
10,15,25,31124,1159352,1190476,0.001115,0.025288,0.026403
11,15,26,131039,2827738,2958777,0.005089,0.056071,0.061160
10,13,23,42440,671396,713836,0.001795,0.013396,0.015191
10,15,25,14221,483959,498180,0.000662,0.011037,0.011699
10,14,24,17012,1031655,1048667,0.000821,0.022286,0.023107
9,13,22,2215,140786,143001,0.000112,0.002573,0.002685
10,15,25,47854,2108916,2156770,0.001788,0.047864,0.049652
9,14,23,3986,95209,99195,0.000214,0.002203,0.002417
9,14,23,5184,693037,698221,0.000229,0.013321,0.013550
10,16,26,14685,3428715,3443400,0.000664,0.061836,0.062500
9,15,24,1917,1447679,1449596,0.000149,0.027391,0.027540
8,14,22,955,298638,299593,0.000045,0.005713,0.005758
9,14,23,2460,139415,141875,0.000122,0.002639,0.002761
10,15,25,8949,806805,815754,0.000420,0.014509,0.014929
10,14,24,33108,392527,425635,0.001345,0.007485,0.008830
10,13,23,51092,102639,153731,0.001947,0.002064,0.004011
10,15,25,14619,1789936,1804555,0.000654,0.035736,0.036390
9,15,24,4177,2152710,2156887,0.000188,0.035651,0.035839
9,14,23,2748,236267,239015,0.000134,0.004204,0.004338
8,13,21,647,60118,60765,0.000029,0.001108,0.001137
10,13,23,18042,75592,93634,0.000794,0.001421,0.002215
11,16,27,97150,5173698,5270848,0.003235,0.094389,0.097624
10,13,23,23238,162849,186087,0.000916,0.002908,0.003824
10,15,25,98173,1390054,1488227,0.003073,0.026867,0.029940
10,12,22,85476,86361,171837,0.002594,0.001682,0.004276
9,13,22,5758,74804,80562,0.000222,0.001405,0.001627
10,15,25,131635,525301,656936,0.003976,0.013406,0.017382
10,15,25,22945,801044,823989,0.000999,0.023988,0.024987
10,12,22,15050,6146,21196,0.000853,0.000202,0.001055
9,13,22,4791,1499,6290,0.000232,0.000063,0.000295
9,14,23,2450,252492,254942,0.000136,0.006425,0.006561
9,15,24,11776,1244284,1256060,0.000547,0.028137,0.028684
10,15,25,67440,1280910,1348350,0.002898,0.028947,0.031845
10,15,25,75699,505257,580956,0.002827,0.012573,0.015400
10,15,25,43752,256690,300442,0.001783,0.006236,0.008019
9,13,22,809,352629,353438,0.000040,0.008067,0.008107
9,14,23,4080,1046414,1050494,0.000191,0.022369,0.022560
10,12,22,6762,16536,23298,0.000318,0.000362,0.000680
9,13,22,1462,271352,272814,0.000067,0.004903,0.004970
9,10,19,21026,3153,24179,0.000817,0.000055,0.000872
10,15,25,17447,603630,621077,0.000675,0.012589,0.013264
10,13,23,19151,86491,105642,0.000801,0.002028,0.002829
9,14,23,2755,607363,610118,0.000135,0.012824,0.012959
10,15,25,16380,2750389,2766769,0.000747,0.048888,0.049635
9,14,23,10286,1790954,1801240,0.000417,0.030243,0.030660
10,15,25,23895,2931573,2955468,0.000913,0.050875,0.051788
9,15,24,10180,430782,440962,0.000436,0.007832,0.008268
9,14,23,6065,4896684,4902749,0.000264,0.082755,0.083019
9,15,24,1564,602532,604096,0.000072,0.010460,0.010532
10,13,23,18340,208343,226683,0.000800,0.003721,0.004521
10,14,24,12172,143733,155905,0.000535,0.002664,0.003199
10,15,25,24386,710926,735312,0.000907,0.012449,0.013356
10,13,23,17554,278509,296063,0.000737,0.004800,0.005537
9,14,23,2876,633587,636463,0.000128,0.011052,0.011180
10,14,24,22206,213168,235374,0.000843,0.003936,0.004779
10,15,25,90299,5297682,5387981,0.003039,0.096444,0.099483
9,14,23,4815,3813921,3818736,0.000209,0.072237,0.072446
10,13,23,29023,111860,140883,0.001223,0.002563,0.003786
10,13,23,4595,227436,232031,0.000234,0.004740,0.004974
10,15,25,18518,1068289,1086807,0.000952,0.023356,0.024308
10,15,25,12570,847154,859724,0.000543,0.015011,0.015554
10,15,25,30243,2953834,2984077,0.001156,0.054148,0.055304
10,15,25,25663,1285033,1310696,0.001081,0.024183,0.025264
10,15,25,70681,1071100,1141781,0.002617,0.021900,0.024517
9,15,24,1969,330183,332152,0.000097,0.005848,0.005945
10,14,24,20761,105661,126422,0.000909,0.001896,0.002805
10,15,25,30768,939570,970338,0.001238,0.020006,0.021244
9,15,24,6485,1062442,1068927,0.000306,0.020089,0.020395
9,13,22,29745,220364,250109,0.001006,0.003736,0.004742
9,14,23,5343,291287,296630,0.000231,0.005227,0.005458
9,13,22,9068,89670,98738,0.000368,0.001714,0.002082
10,14,24,20119,152717,172836,0.000801,0.002905,0.003706
10,14,24,13830,1340169,1353999,0.000574,0.026675,0.027249
9,14,23,10943,391715,402658,0.000446,0.006962,0.007408
10,14,24,32047,7558775,7590822,0.001242,0.123728,0.124970
10,14,24,9097,1663588,1672685,0.000448,0.029212,0.029660
11,15,26,112392,4085276,4197668,0.003853,0.075233,0.079086
9,13,22,1195,141555,142750,0.000059,0.002559,0.002618
10,15,25,24945,1338977,1363922,0.000915,0.023504,0.024419
9,15,24,9419,510456,519875,0.000410,0.009071,0.009481
9,15,24,9501,2248619,2258120,0.000408,0.038732,0.039140
10,12,22,24095,40057,64152,0.000968,0.000773,0.001741
10,15,25,16081,708751,724832,0.000641,0.012378,0.013019
9,15,24,1217,1568953,1570170,0.000044,0.026329,0.026373
10,15,25,66794,588643,655437,0.002513,0.011771,0.014284
10,15,25,9941,769493,779434,0.000468,0.017797,0.018265
10,15,25,47718,1402433,1450151,0.001820,0.029815,0.031635
9,15,24,2758,475994,478752,0.000109,0.008329,0.008438
9,16,25,7722,17708935,17716657,0.000325,0.293614,0.293939
11,12,23,139024,52001,191025,0.008363,0.002249,0.010612
10,13,23,48458,100588,149046,0.001861,0.002486,0.004347
9,13,22,6459,379923,386382,0.000263,0.008215,0.008478
9,14,23,3601,610127,613728,0.000184,0.014009,0.014193
10,15,25,9983,673217,683200,0.000496,0.016994,0.017490
10,14,24,31318,1131415,1162733,0.001415,0.024587,0.026002
10,13,23,23319,351626,374945,0.000999,0.007056,0.008055
10,14,24,47669,219673,267342,0.001946,0.005028,0.006974
10,13,23,19174,185768,204942,0.000859,0.004320,0.005179
10,14,24,8084,1597972,1606056,0.000358,0.034063,0.034421
9,13,22,6068,28348,34416,0.000282,0.000535,0.000817
10,15,25,11544,1347220,1358764,0.000484,0.025660,0.026144
9,14,23,7913,131751,139664,0.000349,0.002395,0.002744
10,15,25,26009,566789,592798,0.001097,0.010152,0.011249
10,14,24,17698,249898,267596,0.000733,0.004523,0.005256
10,14,24,13566,357683,371249,0.000507,0.006385,0.006892
10,15,25,29088,2411669,2440757,0.001164,0.044222,0.045386
10,13,23,25998,144967,170965,0.001038,0.002461,0.003499
10,15,25,65668,2096370,2162038,0.002299,0.040045,0.042344
10,11,21,11606,9333,20939,0.000516,0.000189,0.000705
10,12,22,12015,19357,31372,0.000446,0.000424,0.000870
10,11,21,51411,3837,55248,0.001747,0.000077,0.001824
11,16,27,174427,4292428,4466855,0.005297,0.089856,0.095153
9,13,22,2394,270961,273355,0.000109,0.004696,0.004805
10,14,24,27615,416150,443765,0.001177,0.007313,0.008490
